idx,単語,target
32023,縦皺,1
32024,標識,2
32025,送,1
32026,全霊,4
32027,ドジ,3
32028,散漫,2
32029,マユ,2
32030,父性,1
32031,ロリコン,2
32032,癪,2
32033,ルミ,2
32034,嘆き,3
32035,咲子,2
32036,絵理子,1
32037,やけ酒,1
32038,蔓,2
32039,苔桃,1
32040,こけ,1
32041,王乳,1
32042,すもも,1
32043,エストロゲン,3
32044,更年,1
32045,割り,2
32046,10500,1
32047,サチエ,3
32048,カエ,1
32049,トモミ,3
32050,ワーカー,4
32051,ハナシ,2
32052,イメケン,4
32053,鰹節,2
32054,濃口,1
32055,薄口,2
32056,尋問,3
32057,縁組,1
32058,554,1
32059,割増,1
32060,遊興,2
32061,とり,2
32062,つけ,3
32063,より,1
32064,熟考,1
32065,波動,2
32066,スピリチュアリティ,4
32067,アカシック,4
32068,手取り,3
32069,飲み代,2
32070,ンクエスト,1
32071,ァンタジー,1
32072,ありったけ,1
32073,往生,1
32074,召喚,2
32075,シカト,3
32076,決め,2
32077,園,3
32078,部屋数,1
32079,排他,1
32080,がんじ,3
32081,レクリエーション,2
32082,クラゲ,2
32083,ガラ空き,1
32084,旭山,1
32085,中休み,1
32086,千鶴,3
32087,マサコ,3
32088,満了,2
32089,フローライト,1
32090,プラクティショナー,1
32091,ヒーラー,1
32092,小峰,1
32093,安房,1
32094,南塚,1
32095,ぎつね,1
32096,てぶくろ,4
32097,レイモンド,2
32098,ブリッグズ,1
32099,なかがわ,1
32100,りえこ,1
32101,おおむら,1
32102,ゆりこ,1
32103,カステラ,1
32104,ちきゅう,1
32105,フレー,1
32106,みやざき,1
32107,冬期,1
32108,IMF,3
32109,勧告,3
32110,来世,1
32111,捨て場,1
32112,かかあ,1
32113,夜這い,1
32114,夜這,2
32115,宵越し,1
32116,ルブタン,3
32117,年甲斐,1
32118,教示,4
32119,51685145,3
32120,作為,3
32121,職歴,2
32122,泊り,1
32123,生え際,2
32124,キヨ,3
32125,万田,1
32126,久子,3
32127,ウィッグ,2
32128,首元,2
32129,マッパ,1
32130,ほんっと,1
32131,高円寺,3
32132,相殺,2
32133,痴態,1
32134,ジョウロ,1
32135,水あび,1
32136,括,1
32137,小心,1
32138,メグ,4
32139,つち,1
32140,み,2
32141,拠り所,3
32142,ネカティブ,1
32143,ガタ,4
32144,分岐,4
32145,高次,3
32146,小じわ,2
32147,海沿い,3
32148,汗かき,2
32149,塗り直し,1
32150,内障,1
32151,切れ毛,2
32152,枝毛,2
32153,ニベア,1
32154,サプリ,2
32155,支柱,1
32156,真夏,2
32157,曇天,1
32158,コティヤール,3
32159,キャバレー,3
32160,ジェラール,1
32161,ドバルデュー,1
32162,波瀾,1
32163,マルセル,2
32164,セルダン,1
32165,昼ご飯,2
32166,間中,1
32167,遠足,4
32168,内気,2
32169,根回し,3
32170,勤め先,1
32171,環,4
32172,冷笑,1
32173,ひざ上,2
32174,公害,4
32175,千穂子,1
32176,難癖,1
32177,自省,1
32178,こたぁ,1
32179,タエコ,1
32180,とりとめ,2
32181,Numero,1
32182,アリエ,1
32183,一朝,1
32184,スミコ,1
32185,カロリーゼロタイプ,1
32186,遊び人,4
32187,量子,1
32188,いい分,2
32189,書,3
32190,述,1
32191,アラサーコンビ,1
32192,タメ,3
32193,一人勝ち,2
32194,志帆,4
32195,サンクチュアリ,1
32196,1380,1
32197,痔主,1
32198,浩幸,1
32199,固まり,1
32200,うっ血,1
32201,代位,1
32202,内視,1
32203,坐薬,1
32204,消炎,1
32205,心置き,2
32206,腹圧,1
32207,いきみ,1
32208,家路,1
32209,チョンマゲ,2
32210,縁側,3
32211,コハル,1
32212,ワコ,1
32213,習字,1
32214,代議,1
32215,ジプシー,3
32216,数珠,2
32217,火遊び,2
32218,茶番,2
32219,不和,2
32220,天敵,3
32221,bridge,2
32222,Conroe,1
32223,Bloomfiled,1
32224,Gulftown,1
32225,AKAI,2
32226,LPK,1
32227,LPD,1
32228,VOCALOID,2
32229,ピクセラ,1
32230,取り回し,2
32231,斜体,1
32232,ドスパラ,2
32233,LinkTV,1
32234,WTR,1
32235,HDAV,1
32236,別室,4
32237,家人,4
32238,トラベラー,3
32239,必携,3
32240,EA,2
32241,スマーフォン,1
32242,ネジ,3
32243,器機,2
32244,XBR,1
32245,HDCA,1
32246,CKB,1
32247,ウブントゥ,2
32248,ZumoDrive,1
32249,digital,1
32250,リストア,3
32251,Virtual,1
32252,ポストカード,3
32253,Taipei,2
32254,Conferences,1
32255,通例,3
32256,てこ入れ,1
32257,キーノート,2
32258,高２,1
32259,飽き,2
32260,座標,1
32261,ボーカリスト,4
32262,粗製,1
32263,濫造,1
32264,雲泥,2
32265,ぶつ切り,3
32266,Well,1
32267,as,2
32268,predicted,1
32269,fucking,1
32270,insane,1
32271,quite,1
32272,difficult,1
32273,know,1
32274,these,1
32275,shows,1
32276,are,3
32277,actually,4
32278,supposed,1
32279,about,3
32280,but,4
32281,guessing,1
32282,kind,1
32283,own,2
32284,トップオブザポップス,1
32285,executed,1
32286,military,1
32287,precision,1
32288,example,1
32289,they,4
32290,give,1
32291,instructions,1
32292,exit,1
32293,dressing,1
32294,corridor,1
32295,shake,1
32296,persons,1
32297,hand,1
32298,perform,1
32299,said,1
32300,song,1
32301,And,2
32302,most,2
32303,thing,1
32304,runs,1
32305,clockwork,1
32306,load,3
32307,acts,1
32308,which,1
32309,manufactured,1
32310,group,1
32311,called,1
32312,kid,1
32313,There,1
32314,them,2
32315,between,1
32316,ages,1
32317,suddenly,1
32318,started,1
32319,一山,2
32320,ジャップ,1
32321,presenter,1
32322,dude,1
32323,who,2
32324,looked,1
32325,James,1
32326,Bond,1
32327,villain,1
32328,loud,1
32329,fast,2
32330,chaotic,1
32331,laugh,1
32332,same,1
32333,though,1
32334,ルソン,1
32335,ミンダナオ,1
32336,セブ,4
32337,群島,1
32338,国土,3
32339,植民,2
32340,IV,2
32341,カラハン,1
32342,Month,1
32343,後援,1
32344,フォトサロン,1
32345,Geloy,2
32346,Maligaya,2
32347,Concepcion,2
32348,SantoTomas,2
32349,Newsbreak,2
32350,グラフィティ,3
32351,Wall,2
32352,Lords,2
32353,Wawi,1
32354,Navarroza,1
32355,De,1
32356,Salle,1
32357,University,2
32358,NewYork,1
32359,Istituto,1
32360,di,1
32361,Master,2
32362,Fotografia,1
32363,del,1
32364,Autor,1
32365,ハンガ,1
32366,収蔵,1
32367,フランキー・カラハン,1
32368,Frankie,1
32369,Callaghan,1
32370,バギオ,1
32371,ウォートン,1
32372,催,2
32373,賛,2
32374,876,2
32375,897,2
32376,312,1
32377,quickoffice,1
32378,310723177,1
32379,2369,1
32380,税務,3
32381,排熱,2
32382,DispalyPort,1
32383,シェアー,1
32384,MOV,3
32385,MKV,1
32386,デオ,1
32387,TECH,2
32388,無音,2
32389,Gaming,4
32390,Mouse,1
32391,FPSGUN,1
32392,FG,1
32393,Avago,1
32394,人山,1
32395,Ferrari,4
32396,MegaRAID,1
32397,9285,1
32398,SGL,1
32399,284,1
32400,便宜,1
32401,オモシロアクセスポイント,1
32402,応仁,1
32403,承久,1
32404,大塩,2
32405,平八郎,3
32406,Akimoto,1
32407,Yasushi,1
32408,ウンバボ,1
32409,お巡り,2
32410,シャア,3
32411,ファンタ,1
32412,鼓膜,2
32413,ブラームス,1
32414,交響,4
32415,半音,1
32416,音圧,3
32417,ピンタレスト,1
32418,pinterest,1
32419,密造,1
32420,チンピラ,3
32421,ペテン,3
32422,富国,1
32423,強兵,1
32424,振り返り,4
32425,セイバー,1
32426,モータード・キュイラッシェ,1
32427,Fate,1
32428,陽一,1
32429,葉脈,1
32430,吉増,1
32431,剛造,1
32432,今期,2
32433,閉校,2
32434,経惟,1
32435,細江,1
32436,ハンズ,2
32437,回覧,1
32438,2384,2
32439,ファクター,2
32440,ピング,1
32441,ガッチャマン,1
32442,ランバラル,1
32443,片手間,2
32444,MOUNT,1
32445,激化,3
32446,考えもの,1
32447,し烈,1
32448,併行,1
32449,drive,1
32450,seup,1
32451,799,1
32452,POPZONE,1
32453,マジパ,1
32454,伝搬,3
32455,オワコン,1
32456,射幸,1
32457,ガイドライン,4
32458,アコギ,1
32459,儲け,3
32460,公営,2
32461,何千,1
32462,節操,2
32463,金づる,1
32464,遅ればせ,1
32465,愚行,2
32466,STEM,1
32467,INNOVATION,1
32468,BJ,1
32469,MMO,1
32470,1344,2
32471,58,1
32472,Catalyst,1
32473,4633,2
32474,明け方,2
32475,スピーカーボリューウム,1
32476,パンタグラフ,2
32477,JPG,2
32478,本筋,4
32479,区分,3
32480,オモシロアプリ,1
32481,おうむ,1
32482,スタジオジ,1
32483,ケチャップ,2
32484,色づけ,1
32485,パクリネタ,1
32486,一興,3
32487,憲郎,2
32488,夏野,2
32489,健一郎,3
32490,外村,2
32491,ガンホー,2
32492,泰蔵,2
32493,伊知,2
32494,謝恩,1
32495,きゅう,2
32496,パソコンショップアーク,1
32497,短文,3
32498,可決,2
32499,ツィート,3
32500,dynabook,2
32501,631,1
32502,SERIEIS,1
32503,オールインワンハイスペックスマートフォン,1
32504,SLIS,1
32505,CLIS,1
32506,lD,1
32507,大公,1
32508,同位,4
32509,乖離,4
32510,まん延,1
32511,kyoko,1
32512,np,1
32513,309,2
32514,キツズケータイ,1
32515,欠け,1
32516,連係,1
32517,FMV,2
32518,オートメーション,1
32519,HVL,2
32520,WinDVD,1
32521,無害,1
32522,カラビナ,1
32523,引く手,1
32524,BLACKCAS,1
32525,合掌,1
32526,和洋,3
32527,kzmogi,1
32528,しらせ,1
32529,コンソーシアム,1
32530,策定,2
32531,エコーネットコンソーシアム,1
32532,皆既,4
32533,めくり,2
32534,ReadItLater,1
32535,ガチレス,1
32536,社主,1
32537,Cookie,2
32538,啓蒙,4
32539,プローブ,2
32540,探針,1
32541,華氏,1
32542,Numbers,2
32543,サンプリング,3
32544,gen,1
32545,KDE,2
32546,Konqueror,1
32547,コンカ,1
32548,WebKit,1
32549,iCab,1
32550,アイキャブ,1
32551,Lunascape,2
32552,スナ,1
32553,スケープ,1
32554,ヘッダ,1
32555,フッタ,1
32556,社説,4
32557,粘菌,1
32558,博識,3
32559,物識り,1
32560,備品,3
32561,RW,3
32562,WebTV,1
32563,Organizer,1
32564,FUJITSU,1
32565,HLI,1
32566,DXL,1
32567,滑り止め,2
32568,愁傷,1
32569,1566,1
32570,篤志,1
32571,初速,2
32572,タービン,1
32573,VBC,1
32574,京浜,3
32575,洗車,1
32576,垂水,2
32577,Carboy,1
32578,車好き,3
32579,Forza,1
32580,Motorsport,1
32581,芸文,1
32582,ドノーマルスペック,1
32583,チューンド,1
32584,前振り,1
32585,ぼかし,2
32586,Framework,1
32587,沈胴,1
32588,補間,1
32589,CCD,3
32590,Mozilla,2
32591,Gecko,2
32592,ゲッコー,1
32593,Newsprint,1
32594,Notable,1
32595,Owl,1
32596,Countries,1
32597,マナタ,1
32598,国図,1
32599,ハードウェアカスタマイズコアユーザー,1
32600,白箱,1
32601,Tank,1
32602,io,1
32603,PLAZA,4
32604,サギ,1
32605,山盛り,2
32606,ぬし,4
32607,歌真似,1
32608,BSP,1
32609,枠数,1
32610,顔出し,3
32611,凸,2
32612,深淵,3
32613,幼年,4
32614,Editors,1
32615,ピューリッツァー,1
32616,球形,1
32617,Anime,1
32618,Los,2
32619,Angeles,2
32620,カプコン,1
32621,モンハン,1
32622,papelook,1
32623,DAYS,1
32624,REVIEW,1
32625,スペーサー,1
32626,ラップトップ,1
32627,Ghrome,1
32628,Andoird,2
32629,Fedra,1
32630,フェドラ,1
32631,Debian,1
32632,ビアン,1
32633,コンパイル,2
32634,dpkg,1
32635,ivh,1
32636,GoogleMAP,2
32637,ハングル,3
32638,週明け,1
32639,クラウドファンディングネタ,1
32640,別件,2
32641,付け合せ,1
32642,洋書,2
32643,観葉,2
32644,立夏,1
32645,差分,2
32646,色むら,2
32647,社名,2
32648,ワオンポイント,1
32649,芳文,1
32650,献本,1
32651,カミソリシェーバー,1
32652,校庭,3
32653,ラムダッシュスペシャルサイト,1
32654,一塊,1
32655,北向き,1
32656,順光,1
32657,へちま,1
32658,生垣,1
32659,剪定,3
32660,芝刈り,1
32661,12000,1
32662,12600,1
32663,パートナーシップ,2
32664,休学,1
32665,復学,1
32666,なぞ,1
32667,継母,2
32668,問診,4
32669,乳房,2
32670,採寸,2
32671,セミプロ,2
32672,プラスティック,1
32673,SLT,1
32674,フレーミング,2
32675,耳掛け,1
32676,DSLR,2
32677,Nobuka,2
32678,Kojima,2
32679,ブリスベン,2
32680,Bachelor,2
32681,Production,4
32682,Years,2
32683,Sea,2
32684,Turtle,2
32685,Odyssey,2
32686,Gear,2
32687,Australia,2
32688,奄美,1
32689,追い打ち,3
32690,Provider,1
32691,Building,1
32692,EMS,3
32693,小口,1
32694,カロッツェリア,1
32695,ウインドー,3
32696,クルーズスカウターユニット,1
32697,ATR,1
32698,Ishiguro,1
32699,21,1
32700,6676,1
32701,Fax,4
32702,6686,1
32703,裕也,3
32704,HONDA,3
32705,3030,2
32706,2947,1
32707,関電,3
32708,Ｈｏｎｄａ,1
32709,ＬＰ,1
32710,正弦,2
32711,インバーター,2
32712,VA,1
32713,投光,1
32714,物流,1
32715,徳大寺,1
32716,有恒,1
32717,車間,1
32718,かげ,1
32719,ＰＩＶＯ,3
32720,ピボ,3
32721,ドッグレッグポイント,1
32722,ゼンリン,1
32723,サイパン,3
32724,改修,3
32725,ヤーデージ,3
32726,ティーイング,1
32727,雨滴,1
32728,アネ,1
32729,ゴ,2
32730,入れ,1
32731,連弾,2
32732,ピアニスト,3
32733,ヒンドゥー,1
32734,はと,1
32735,チェス,3
32736,ディンプル,1
32737,735,1
32738,土星,4
32739,EarthRot,1
32740,杉原,2
32741,輝雄,3
32742,Gym,2
32743,腹斜,2
32744,ムレ,4
32745,出っ張り,1
32746,DRY,3
32747,PRIM,1
32748,name,3
32749,Tag,1
32750,アメカジ,3
32751,classic,1
32752,EMBLEM,1
32753,COTTON,1
32754,EMBROIDERY,1
32755,BRASS,1
32756,FORK,1
32757,真ちゅう,2
32758,ジェイリンドバーグ,1
32759,MOREY,1
32760,REE,1
32761,LEWIS,1
32762,FARREN,1
32763,39200,1
32764,牛革,1
32765,ナッパ,1
32766,ＤＪ,3
32767,アパレルプランド,1
32768,Pound,1
32769,Sweat×Pile,1
32770,Fooded,1
32771,JKT,1
32772,Mesh,1
32773,Cap,1
32774,Huge,1
32775,Swarovski,1
32776,クリスタルメリディアンブルー,1
32777,ＬＩＮＤＥＢＥＲＧ,1
32778,爪先,3
32779,PEARLY,1
32780,GATES,1
32781,KAPPA,1
32782,温厚,3
32783,アコー,1
32784,ゲン,3
32785,工面,2
32786,深部,2
32787,HEALTHY,1
32788,鎮静,3
32789,ハーブバレリアナ,1
32790,カノコ,1
32791,ゆううつ,1
32792,貧相,2
32793,モトクロス,1
32794,BMX,2
32795,grom,1
32796,ozone,1
32797,Golf,3
32798,Bag,1
32799,decibel,1
32800,ファンキー,1
32801,wire,1
32802,kingpin,1
32803,ppk,1
32804,銃砲,1
32805,ウイット,1
32806,足つき,1
32807,接地,2
32808,副賞,2
32809,ザラ,1
32810,勇姿,2
32811,裾野,4
32812,小話,1
32813,格上,2
32814,ミニバン,2
32815,ステイタス,4
32816,ウィップラッシュ,1
32817,コックピット,1
32818,先般,1
32819,skype,3
32820,かばん,2
32821,パパトモ,1
32822,水難,1
32823,シップス,1
32824,マルチドー・サーフライフセービングクラブ,1
32825,Maroochydore,1
32826,SLSC,1
32827,ジュニアライフセービングコース,1
32828,KIDS,1
32829,Clean,3
32830,フラッグス,1
32831,マクトゥーム,1
32832,まがい物,1
32833,デーツ,1
32834,なつめ,1
32835,椰子,1
32836,ターバン,1
32837,渡し船,1
32838,ルツボ,1
32839,みうら,1
32840,英之,1
32841,答,1
32842,スタック,2
32843,紋,1
32844,砂丘,3
32845,蜃気,1
32846,楼,4
32847,ヘンナ,1
32848,マハラジャ,1
32849,イニシアチブ,2
32850,物狂い,2
32851,ハッタリ,1
32852,歯切れ,3
32853,永劫,1
32854,行き場,2
32855,戦々,2
32856,恐々,2
32857,重役,3
32858,かたわら,3
32859,オノフ,1
32860,ディッシイ,1
32861,サンヒルズカントリークラブ,1
32862,184,3
32863,稀有,3
32864,売り買い,1
32865,隕石,3
32866,遊具,1
32867,先ごろ,3
32868,34,3
32869,33,2
32870,看病,2
32871,テレパシー,1
32872,36,4
32873,失職,2
32874,里帰り,2
32875,気構え,1
32876,やすらぎ,3
32877,出向,4
32878,週休,1
32879,賃,4
32880,貸借,1
32881,ルーティン,2
32882,肩肘,1
32883,柔和,3
32884,両得,2
32885,OJT,2
32886,アサイン,3
32887,鳥瞰,1
32888,イレギュラー,4
32889,IPO,1
32890,千載,2
32891,一遇,2
32892,四駆,4
32893,壁材,2
32894,眺望,3
32895,ぜんぶ,3
32896,脱帽,2
32897,憩い,3
32898,常備,3
32899,苦心,4
32900,370,1
32901,430,2
32902,600,3
32903,＠,2
32904,ブライトン,1
32905,イビサ,1
32906,初野,1
32907,ISLAND,1
32908,義秀,1
32909,ギス,1
32910,バティック,1
32911,ふくしま,1
32912,CHEMICAL,2
32913,BROTHERS,2
32914,GROOVE,1
32915,ARMADA,1
32916,SASHA,1
32917,CAGEDBABY,1
32918,BEARS,1
32919,SHINICHI,1
32920,OSAWA,1
32921,JAYMO,1
32922,ANDY,1
32923,GEORGE,1
32924,DIMITRI,1
32925,NAKOV,1
32926,TANIA,1
32927,VULCANO,1
32928,SQUILLACE,1
32929,ZOMBIE,1
32930,DISCO,2
32931,SQUAD,1
32932,DANCING,1
32933,PIGEONS,1
32934,DEXPISTOLS,1
32935,KIDZ,1
32936,JOMMY,1
32937,パシフィコ,2
32938,シボレー,1
32939,レブ,1
32940,２、３,3
32941,kWh,2
32942,ＰＨＶ,1
32943,マイルパーガロン,1
32944,航続,1
32945,問答,2
32946,両車,1
32947,政史,1
32948,449,4
32949,ＴＯＰ,2
32950,マッキンゼー,1
32951,ストラクチャー,1
32952,要点,2
32953,オフィサー,2
32954,BURBERRY,2
32955,BRIT,1
32956,3561,1
32957,7541,3
32958,46,1
32959,burberry,1
32960,デサント,2
32961,俊彦,3
32962,遠心,2
32963,ザウバー,1
32964,リタイヤ,2
32965,他車,1
32966,チェッカー,2
32967,完走,2
32968,スキューバ,4
32969,防弾,2
32970,XXIO,2
32971,バーナー,2
32972,シャフト,2
32973,バックス,1
32974,パラディーゾ,1
32975,両隣,3
32976,Famous,1
32977,エクスクルーシブ,1
32978,ウッドランド,1
32979,プルミエール,1
32980,クリエーション,3
32981,Kenji,1
32982,IKEDA,1
32983,モンザ,1
32984,玄人,1
32985,FLEXability,1
32986,フレキサビリティ,1
32987,VARIO,1
32988,ストライド,1
32989,エリプティカルマシン,1
32990,EXCITE,1
32991,PURE,2
32992,STRENGTH,1
32993,ストレングス,1
32994,プレトリア,1
32995,ヴァージン,2
32996,オナー,1
32997,女盛り,1
32998,ベッカ,3
32999,メー,4
33000,メーガン,1
33001,トラキア,1
33002,闘技,1
33003,呪,1
33004,演女,1
33005,優賞,1
33006,大はしゃぎ,3
33007,ソーサラー,1
33008,柿原,1
33009,徹也,1
33010,ラス,2
33011,モモンガ,1
33012,エルザ,3
33013,253,2
33014,812,1
33015,ROTTEN,1
33016,TOMATOES,1
33017,Magazine,3
33018,三成,2
33019,大軍,2
33020,眉山,2
33021,ローレライ,1
33022,真嗣,2
33023,浩市,2
33024,平泉,2
33025,夏八木,2
33026,丈雄,2
33027,吟,2
33028,明慶,2
33029,エレファントカシマシ・,1
33030,心象,2
33031,内職,2
33032,東側,2
